StudentID,3 Casussen Klin. Neuropsych.,3 Casussen Ontw. psych.,3 casussen Psychodiagn.,3 casussen Psychodiagn. KNP,Actieonderzoek in Organisaties,"Adolescent Development, Psycho",Adv. Study Indiv. Diff.,Adv. Topics Cogn. Neurosc.,Adv. Topics Lang. & Mem.,Adv. Topics in Cogn. Dev.,Adv./Team Dynam. & Perform.,Advanced LISREL,Advanced Programming,Advanced Topics: MOVP,Adviesvaardigheden,Affect/Em.Res: Soc.Nat.Em.,Antisoc Gedr  Kind.&Jeugd.,Appl. Cont. Multivar. An.,Applied Research,Automatic. Cogn. & Gedr.,Automaticity Cogn & Behav.,Bas Princ Stereotyp Discr,Basic Affective Processes,Beoord. & Besliss. in Org.,Beoord. Soc.Competentie,Big Data Analitics and Vis.,Brain Dev. Plast. Repair,Brain Rhythms and Cognition,Brain Rythms and Cognition,Calculus,Coaching,Cog. Model for Cog. Neuro.,Cogn. Neuroscience Aging,Cogn.Electrophys Meth,Cognitie van Meertaligen,Coll. stagebijeenk. KNP,Collect. Masterth.bijeenk.,Collectieve Stagebijeenk.,Colloquia,Colloquia (master),Computational Modeling,Conflict en Coöperatie,Connectionistic Models,Connectionistische Mod. 2,Consc. & Unconsc Proc 1,Creativiteit in Organisaties,"Cult.Psy: Emo, Cult & Lang",Cult.Psy: Migr. & Accult.,Cultuur en gezondheid,Cur.Deb. in Emb. Cognition,Curr. Deb. Cogn./Affect,Curr. Deb. Motiv/Soc.Cogn.,Current Deb. Att/Decis.m,Current Iss. Ch Ad. Dev.,Current deb. Automatic Proc,Current debates Emotion Res.,Current debates Intergrp Rel.,Data-analyse Gezondheidsgedrag,Deception and Lie detection,Des. Tests/Psy Questionn.,Design. Interv/Survey Sch.,Determ. Gezondh.gedr.,Determinanten van Gez.,Dev. Psychopathology,Developmental Neuroscience,Diagn. 2 Ontw.Psych.,Doelen en Verleidingen,Emotional Mem & Psychopat,Emotionele Beïnvloeding,Ev.-based Werken Kl.Prak.,Exp & NeuroSc App in SocPsy,Exp.Ps.path.1:Cogn.Beh.Pr.,Experimental Psychopath.,Explanatory IRT,Fit & Adaptability at work,Flankerend Onderwijs KLOP,Flankerend: Verd. Schoolpsych,Genetic Analysis in Psych,Gez. bevordering Interv.,Gezondheidsbevordering & Inter,Good Research Practices,"Good Science, Bad Science",Grensgebieden vd Kli. Ps.,Group Life:Past Pres Fut.,How Ev. Based are Psy. Tr.,Inl. Sport & Prestatiepsy.,Internal. Stoornissen PAG,Internalis. Stoornissen PAG,Interpersonal Focus on Psychop,Interv. Sport & Prest.Psy,Interv.pr.2 (KLOP): K&J,Interventiepr.2 (OPS): K&J,KFP: Etiologie&Assessment,KFP: Interventies,Keuzeonderwerp Gez.gedr.,Keuzevak Master,Klin. Practicum Leerprobleme,Klin.For.Psy: Ass.& Risico,Klin.For.Psy: Behandeling,Kritisch Denken id Sportpsych.,LISREL,Leadership,Learning & Mot in Psypath,Literatuuropdr. Gezondh. gedr,Literatuuropdracht T&D,MAPS,MI01,MI02,MI03,MI04,Masterstage A&O,Masterstage Bijeenk. G&G,Masterstage Brein & Cognitie,Masterstage Gedr. & Gez.,Masterstage Klin. For.,Masterstage Ontw. Psych.,Masterstage Psy.Methodenl.,Masterstage Sociale Beïnvloe,Masterstage Sociale Psych.,Masterstage Sport & Prestati,Masterstage T&D,Masterthese A&O,Masterthese Brein & Cognitie,Masterthese Gedr. & Gez.,Masterthese Kli. Ontw. Ps.,Masterthese Klin. Neurops.,Masterthese Klin. Psy.,Masterthese Ontw. Psych.,Masterthese Psy Methodenl.,Masterthese Sociale Psych.,Masterthese Sport & P.,Masterthese Training & Devel,Mastertheseconcept A&O,Mastertheseconcept B&C,Mastertheseconcept GG,Mastertheseconcept KLOP,Mastertheseconcept KNP,Mastertheseconcept KP,Mastertheseconcept SP,Mastertheseconcept Sport,Mathematical Statistics,Measurement Invariance,Med. Ps.: Kind./Jongeren,Med. Psy.: Volw/Oud,Meta-Analysis,Methodological Advice,Meting van Attitudes & Gedrag,Model Evaluation,Modellen van Gezondheidsgedrag,Modern Test Theory,"Multilev, Meta-Regr & N=1",Multivariate Analysis,Network Analysis,Network Models,NeuroImaging 1,NeuroImaging: Pattern Analysis,Neuroimaging & Psychopath.,Neurologie,Neurologie / Ziekten vh Zenuw.,Neuropsych. Diagnostiek 2,Neuropsychol. revalidatie,Omgevingspsychologie,Onderz. Sport & Prest.Ps.,Onderz.meth. Gezondheidsgedrag,Onderzoeksm. gez.,Onderzoeksstage KLOP,Onderzoeksstage Klin. Psy.,Ontwerpen,Ontwikk. van Trainingen,Ontwikkelen en Ev. v. Int.,P.INV. K&J2: Interv.pract.,P.INV2: Angst & Depressie,P.INV2: Emoties & Hechting,P.INV2: Medische psychologie,P.INV2: Pers.stoornissen,Person & Organiz. (ResMas),Personality Disorders,Personeelsselectie,Philosophy of Psychology,Pract. Course Bayesian Model.,Pract. Klin.Psychodiagn.,Practicum Sociale Cognitie,Praktijk v Pers.st.,Praktijkstage KLOP,Praktijkstage Klin. Neuro.,Praktijkstage Klin. Psy.,"Prej., Stereot., Int Con",Pro-Social Behavior & Volunt.,Pro-soc. Behav. & Altruism,Progr.sk..: R & Matlab,Progr.skills: Stimulus Present,Programming in Psy. Science,Programming in R,Programming: The Next Step,Pros. gedrag in werkrelat.,Prosoc. Gedr. Organ. (HRM),Ps. Processen Lich. Ziekte,Ps.Interv.2: relatie/gezin,Psy Interv 2:  Basis CGT,Psy. Interventies 2: Volw.,Psy. physiol. Experiment.,Psy.Interv. 2: Med. Psych.,Psych. van de Politiek,Psych.Interv. 2: AngstSt.,Psych.Interv. 2: Erv.Ther.Depr,Psych.Interv. 2: Pers.St.,Psycho-endocrinologie,Psychofarmacologie,Psychology of Migration,Psychometrics,Psychotherapie 2,"Psychs. of Stress, Anxiety",RI01,Recl.VL&Con,Reflectieverslag,Res Master Internship B&C,Res Master's Thesis B&C,Res. Ma. Thesis Proposal,Res. Master Internship CP,Res. Master Internship DP,Res. Master Internship PM,Res. Master Internship SP,Res. Master Internship W&O,Res. Master's Thesis CP,Res. Master's Thesis DP,Res. Master's Thesis PM,Res. Master's Thesis SP,Res. Master's Thesis W&O,Resultaat ResMas >3jr vervalt,Schr./Onderz./An./Pres,Scient. Writing/Presenting,Scriptie A&O Psychologie,Scriptie Klinische Psych.,Scriptie Methodenleer,Scriptie Psychonomie,Scriptie Sociale Psych.,Self-Regulation at Work,Slaap/Waak Stoornissen,Sleep Cognition,Social Decision Making,Sociale Invl. Gez.gedrag,Sociale psych. v. emoties,"Sportpsychologie, verd. 1","Sportpsychologie, verd. 2",Sportpsychologie: focus deelg.,St./Delictgedr: Behand.,St.Delictg.: Ass./Risicot.,Stage A&O Psychologie,Stage Klinische Psych.,Stage Methodologiewinkel,Stage Psychonomie,Statistics 1 (MA 1),Statistics 2 (MA 2),"Stereotypes, Pre. & Discr. X","Stereotypes, Prej & Discr",Stoorn./Delictgedr: Etiol.,Strategic Negotiation,Structural Equation Model.,Structural Equation Modeling 1,Structural Equation Modeling 2,Survey-onderz.n de Soc. Psy.,Surveyonderz.: Ontw./Uitv.,"TSP1:Voorl.,Recl.,Beïnvl.",TSP2: Interventies,"Talent, Expertise & Creat.",Thesebijeenk. Gez.gedr.,Toegep. Cognitieve Psych.,Track Gedrag & Gezondh,Track Klin. For. Psy.,Track Sport/Prestatie,Track Training & Dev,Trainerspract.: Cap. Sel.,Trainerspracticum,Valid. v Meetinstrumenten,Verdieping Schoolpsy.,Verdieping Sport/Prest. Psyc,Verslaving:Th./Behandeling,WG Praktijkstage KLOP,WG Praktijkstage KNP,Werkstuk A&O Psychologie,Werkstuk Klinische Psych.,Werkstuk Methodenleer,Werkstuk Psychonomie,Werkstuk Sociale Psych.,"Wet., Pseudowet., Contr.",Zelfregul.: Grondsl/Toep.,Zelfregulatie Gez.gedrag
123041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,
129923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,
132353,,,,,,,,,,,,,,,7.5,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,,,,,,,,,,,,,
187139,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,
202388,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304958,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,
307235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318314,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320699,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,
341081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344627,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352913,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356144,,,,,,,,,,,,,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359456,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389060,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405887,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,6.0,,,,,,,,,,,,,,,,,
429104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,
453089,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,7.5,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460367,,,,,,,7.0,6.5,8.0,,,,,,,,,7.0,,,,,6.5,,,,,7.0,,7.0,,,8.0,,,,,,,6.0,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,7.0,,,8.5,,,,,,7.5,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
